,nome,ratio,gênero_real,gênero_predito
48346,karyme,1.0,0,1
52402,leudileia,1.0,0,1
85243,zefira,1.0,0,1
39932,ivanita,1.0,0,1
75772,sueide,0.9308565531475748,0,1
46489,jozenaide,1.0,0,1
15944,darilia,1.0,0,1
34604,hadja,1.0,0,1
46401,jovilene,1.0,0,1
74048,sheline,1.0,0,1
57518,mariseia,1.0,0,1
8907,avanildes,1.0,0,1
78437,tissia,1.0,0,1
37477,ierece,1.0,0,1
9129,azenaide,1.0,0,1
82796,wanderlucy,1.0,0,1
26893,essi,0.6153846153846154,0,1
53264,lindsay,0.9565217391304348,0,1
23727,elienne,1.0,0,1
16598,deisilene,1.0,0,1
50462,lailane,1.0,0,1
56201,majory,1.0,0,1
76271,suzuko,1.0,0,1
65056,olilia,1.0,0,1
72269,rucelia,1.0,0,1
87761,hevile,1.0,0,1
53180,lindiomara,1.0,0,1
18606,dielli,1.0,0,1
32900,giorgiana,1.0,0,1
94711,creza,1.0,0,1
24238,elite,0.9829372333942716,0,1
53098,lindeci,1.0,0,1
48800,kedyna,1.0,0,1
51069,laurielle,1.0,0,1
1493,adirse,1.0,0,1
63299,nida,1.0,0,1
36602,hozania,1.0,0,1
49795,kiciane,1.0,0,1
36355,hiohana,1.0,0,1
76280,svetlana,1.0,0,1
55946,maianne,1.0,0,1
86939,salange,1.0,0,1
95777,yarah,1.0,0,1
99073,edinelde,1.0,0,1
95099,cena,1.0,0,1
92232,ozanita,1.0,0,1
45685,josemiria,1.0,0,1
55232,lusmila,1.0,0,1
96574,ciline,1.0,0,1
55619,macicleide,1.0,0,1
73040,sandileuza,1.0,0,1
100078,marinelha,1.0,0,1
6896,aracari,1.0,0,1
34129,gracineia,1.0,0,1
76945,tara,1.0,0,1
85041,yuska,1.0,0,1
43772,jiuliane,1.0,0,1
34559,gutieli,1.0,0,1
99925,roselaini,1.0,0,1
94039,hatsuyo,1.0,0,1
61019,nahia,1.0,0,1
34252,gregoria,0.9865996649916248,0,1
51806,leneci,1.0,0,1
88962,asila,1.0,0,1
3897,alercia,1.0,0,1
79255,usilene,1.0,0,1
53525,lisna,1.0,0,1
15363,dally,1.0,0,1
49827,kilmara,1.0,0,1
85000,yulia,1.0,0,1
3572,aldineia,1.0,0,1
12740,claudileia,1.0,0,1
23151,eleilza,1.0,0,1
35558,hemely,1.0,0,1
19819,dolantina,1.0,0,1
48212,karis,1.0,0,1
34051,gracenilda,1.0,0,1
25410,enedina,0.997998248467409,0,1
10608,carliane,0.9931998021760632,0,1
5594,analu,1.0,0,1
61087,naiely,1.0,0,1
33848,gleusa,1.0,0,1
79379,valba,1.0,0,1
54487,lucielene,1.0,0,1
18586,dieize,1.0,0,1
76951,tarciane,1.0,0,1
96876,nelsenir,1.0,0,1
74557,sileze,1.0,0,1
87928,ketla,1.0,0,1
4179,alicya,1.0,0,1
57650,marivia,1.0,0,1
95521,aselina,1.0,0,1
57640,marivane,1.0,0,1
63669,nilzeth,1.0,0,1
1606,admilde,1.0,0,1
66106,osvalina,1.0,0,1
41352,janalice,1.0,0,1
19611,divonete,1.0,0,1
72820,salvany,1.0,0,1
84263,wilvania,1.0,0,1
57782,marlenice,1.0,0,1
61352,nancy,0.9939707149009476,0,1
38203,inelza,1.0,0,1
39496,isy,1.0,0,1
98136,isabei,1.0,0,1
25854,erciene,1.0,0,1
3361,aldeliane,1.0,0,1
49683,keyce,1.0,0,1
46700,jucema,1.0,0,1
58937,meiria,1.0,0,1
29417,francete,1.0,0,1
99412,jasieli,1.0,0,1
33084,gisleane,1.0,0,1
32204,gielen,1.0,0,1
98263,dinala,1.0,0,1
28382,ezania,1.0,0,1
65741,ornezinda,1.0,0,1
4743,altivia,1.0,0,1
98415,kethleyn,1.0,0,1
15815,daphini,1.0,0,1
63047,neuzilane,1.0,0,1
4170,alicinha,1.0,0,1
35045,heby,1.0,0,1
24004,elionita,1.0,0,1
67513,rafaele,0.9682350605519158,0,1
61644,natallie,1.0,0,1
47957,kaisla,1.0,0,1
95760,calinka,1.0,0,1
66891,petrona,1.0,0,1
5933,andreiva,1.0,0,1
37663,ildanete,1.0,0,1
100506,osonia,1.0,0,1
38792,irilda,1.0,0,1
23619,elidijane,1.0,0,1
96750,jesulene,1.0,0,1
32144,gicliane,1.0,0,1
15576,danara,1.0,0,1
98770,elyde,1.0,0,1
59978,mirene,1.0,0,1
85430,zenite,0.9527518172377986,0,1
68279,rariza,1.0,0,1
1412,adina,0.953852492789452,0,1
51656,leinara,1.0,0,1
55108,lurdeci,1.0,0,1
56736,marcleide,0.9710144927536232,0,1
75457,sonita,1.0,0,1
80449,valtenia,1.0,0,1
49411,ketcia,1.0,0,1
13204,cleicy,1.0,0,1
96564,guilermina,1.0,0,1
56606,marciellen,1.0,0,1
12146,cintiana,1.0,0,1
93502,heleide,1.0,0,1
61053,naianne,1.0,0,1
48228,karize,1.0,0,1
30654,gelaine,1.0,0,1
39715,iunete,1.0,0,1
26935,estefanir,1.0,0,1
86932,gablieli,1.0,0,1
96886,jilciara,1.0,0,1
94870,helnice,1.0,0,1
43799,jizeli,1.0,0,1
75750,sueci,1.0,0,1
89593,francilande,1.0,0,1
57443,marinite,1.0,0,1
19560,divanice,1.0,0,1
7991,aryne,1.0,0,1
13009,cleany,1.0,0,1
36725,humbertino,1.0,1,0
95471,manulla,1.0,0,1
94912,jicilene,1.0,0,1
92612,ozelane,1.0,0,1
94980,kuiara,1.0,0,1
97245,noize,1.0,0,1
99898,abrieli,1.0,0,1
10982,catiani,1.0,0,1
6527,anizete,0.9285714285714286,0,1
37501,igenes,1.0,0,1
58675,mayala,1.0,0,1
76112,susicleide,1.0,0,1
34333,greyce,1.0,0,1
50841,laudeci,0.8172661870503597,0,1
3407,aldeni,0.6352941176470588,0,1
85531,zieli,1.0,0,1
34387,guaciara,1.0,0,1
96280,lcineide,1.0,0,1
85981,elisielma,1.0,0,1
86540,jualiana,1.0,0,1
85390,zenice,1.0,0,1
85897,edani,1.0,0,1
61145,naina,1.0,0,1
5569,analiene,1.0,0,1
95319,grazilla,1.0,0,1
15031,dafyne,1.0,0,1
74135,shirlaine,1.0,0,1
51228,layne,1.0,0,1
68467,raylany,1.0,0,1
54003,lorinda,1.0,0,1
29791,francismari,1.0,0,1
19915,domitildes,1.0,0,1
61725,nathaliane,1.0,0,1
58932,meires,1.0,0,1
60206,mitchelly,1.0,0,1
75975,suleane,1.0,0,1
86567,dainny,1.0,0,1
40085,ivonessa,1.0,0,1
724,adeisa,1.0,0,1
50265,laci,0.793400640236395,0,1
64127,noraldina,1.0,0,1
60571,moziane,1.0,0,1
58597,maximiliana,1.0,0,1
49715,keyt,1.0,0,1
58219,marylene,1.0,0,1
47253,julyenne,1.0,0,1
92202,mirtez,1.0,0,1
25903,erecilda,1.0,0,1
68130,ranieria,1.0,0,1
92552,edilelsa,1.0,0,1
83820,wiana,1.0,0,1
85613,zilnara,1.0,0,1
14470,cremilse,1.0,0,1
52538,leyza,1.0,0,1
44763,joicinete,1.0,0,1
87607,evalene,1.0,0,1
24988,elzia,1.0,0,1
7207,ariadnny,1.0,0,1
6258,anezia,1.0,0,1
28561,fabrica,1.0,0,1
22549,edy,0.54356705241661,0,1
99793,marilone,1.0,0,1
10975,cathya,1.0,0,1
52362,letizia,1.0,0,1
64801,odivia,1.0,0,1
72203,rubiamara,1.0,0,1
57525,mariselma,1.0,0,1
62874,neudineia,1.0,0,1
52132,leonida,0.9159712230215828,0,1
15782,danuse,1.0,0,1
67185,prisla,1.0,0,1
23969,eliomaria,1.0,0,1
11404,cerena,1.0,0,1
53574,liv,1.0,0,1
20472,dulcenea,1.0,0,1
47441,jurene,1.0,0,1
49871,kionara,1.0,0,1
87413,rocheline,1.0,0,1
26522,erneci,1.0,0,1
22558,edylane,1.0,0,1
10207,cadija,1.0,0,1
41755,janizia,1.0,0,1
75610,stenia,1.0,0,1
6584,annita,1.0,0,1
3642,aldona,1.0,0,1
48599,katrynne,1.0,0,1
17459,deolides,0.717948717948718,0,1
48342,karuline,1.0,0,1
98180,carrolina,1.0,0,1
48959,kelian,1.0,0,1
8281,athalia,1.0,0,1
92983,rutilei,1.0,0,1
71219,rosedi,1.0,0,1
29445,franciclea,1.0,0,1
23142,eleilde,1.0,0,1
100776,esthe,1.0,0,1
8527,augustinha,1.0,0,1
89737,jussieli,1.0,0,1
45623,joselinda,1.0,0,1
38124,inaya,1.0,0,1
72887,samera,1.0,0,1
100074,keilen,1.0,0,1
74776,silvina,0.9961766392659148,0,1
98270,clevanir,1.0,0,1
39470,isteice,1.0,0,1
57186,marilde,1.0,0,1
49416,ketelen,0.9919678714859438,0,1
23432,eliacir,0.6495726495726496,0,1
47482,jusani,1.0,0,1
48722,kaylene,1.0,0,1
86775,gabrilly,1.0,0,1
67203,prsicila,1.0,0,1
4314,alita,1.0,0,1
78386,tila,1.0,0,1
81119,vanucelia,1.0,0,1
64358,oara,1.0,0,1
56052,mailia,1.0,0,1
62642,neomisia,1.0,0,1
85213,zarif,1.0,0,1
24650,eloinda,1.0,0,1
78897,uelem,1.0,0,1
33824,glessi,1.0,0,1
42555,jeilda,1.0,0,1
53998,lorin,1.0,0,1
82809,wandete,1.0,0,1
63341,nielen,1.0,0,1
1036,adenice,0.9736718382698636,0,1
77133,tatielma,1.0,0,1
81507,verimar,0.7107438016528925,0,1
6062,andriene,1.0,0,1
54111,loudes,1.0,0,1
72899,samile,0.9935592700506056,0,1
41334,janaine,1.0,0,1
49536,ketly,1.0,0,1
7161,argene,1.0,0,1
6912,araciana,1.0,0,1
28857,felomena,1.0,0,1
52265,leozita,1.0,0,1
40707,jadete,1.0,0,1
23056,eldiva,1.0,0,1
70169,robervalda,1.0,0,1
42362,jeanni,1.0,0,1
87119,mercedez,1.0,0,1
45148,jorcileide,1.0,0,1
93179,luidiane,1.0,0,1
73906,shadia,1.0,0,1
74694,silvanildes,1.0,0,1
30598,geislene,1.0,0,1
58922,meirelen,1.0,0,1
29530,francilaide,1.0,0,1
57252,marilis,1.0,0,1
45142,jorciana,1.0,0,1
43071,jesiani,1.0,0,1
67399,quintiliana,1.0,0,1
5750,anaura,1.0,0,1
74153,shirlene,1.0,0,1
78940,uena,1.0,0,1
13683,cleovania,1.0,0,1
50683,lanuze,1.0,0,1
7115,arenilde,1.0,0,1
582,adane,1.0,0,1
54248,loyd,1.0,0,1
74470,silandra,1.0,0,1
46497,jozenilda,1.0,0,1
14480,crenildes,1.0,0,1
11198,celenilde,1.0,0,1
28513,fabielle,1.0,0,1
13093,cledi,0.9185639229422068,0,1
84108,willayne,1.0,0,1
93417,elamir,1.0,0,1
94675,jisane,1.0,0,1
79244,ursulina,1.0,0,1
59053,melita,1.0,0,1
58685,mayanne,1.0,0,1
75317,solany,1.0,0,1
47014,julcelia,1.0,0,1
23352,eleunice,1.0,0,1
72895,samiely,1.0,0,1
12014,cilce,1.0,0,1
78583,trissia,1.0,0,1
6256,aney,1.0,0,1
86950,anglina,1.0,0,1
89509,xaiani,1.0,0,1
79214,uriana,1.0,0,1
79085,uilza,1.0,0,1
48350,karyni,1.0,0,1
26149,erinaide,1.0,0,1
67080,pollyanny,1.0,0,1
83517,wera,1.0,0,1
57427,marinilia,1.0,0,1
49694,keylla,1.0,0,1
34153,gracirlene,1.0,0,1
24239,elitelma,1.0,0,1
35436,helloise,1.0,0,1
59389,mey,1.0,0,1
78341,ticianne,1.0,0,1
40160,izabeti,1.0,0,1
56440,maraglai,1.0,0,1
1368,adiliana,1.0,0,1
34503,guiniver,1.0,0,1
4358,allanny,1.0,0,1
12793,claudineusa,1.0,0,1
8959,avete,1.0,0,1
57710,marjore,0.9826782145236508,0,1
64776,odirce,1.0,0,1
60449,monyck,1.0,0,1
51386,ledanir,1.0,0,1
85266,zelair,1.0,0,1
35419,hellida,1.0,0,1
40503,jacilandia,1.0,0,1
85790,zuelita,1.0,0,1
97060,jesita,1.0,0,1
40321,izenilda,1.0,0,1
66840,perliane,1.0,0,1
86729,cilele,1.0,0,1
57362,marineis,1.0,0,1
94009,sabrinha,1.0,0,1
29675,francineri,1.0,0,1
66278,ovanda,1.0,0,1
85837,zumara,1.0,0,1
52899,ligiane,1.0,0,1
71316,rosemar,0.776278118609407,0,1
18102,devanira,1.0,0,1
89011,kinberlin,1.0,0,1
25929,erene,1.0,0,1
54125,louisiana,1.0,0,1
76923,tanja,1.0,0,1
18517,dicione,1.0,0,1
49776,khetlyn,1.0,0,1
90718,daniza,1.0,0,1
3271,aldalice,1.0,0,1
38463,iracea,1.0,0,1
58143,maruce,1.0,0,1
47143,juliete,0.9965453522937254,0,1
17941,deuslene,0.825,0,1
84187,willma,1.0,0,1
75920,suevelin,1.0,0,1
96006,thaiuane,1.0,0,1
33622,gleicia,1.0,0,1
20512,dulcinda,1.0,0,1
43568,jhulie,1.0,0,1
40216,izalena,1.0,0,1
8704,aurilandia,1.0,0,1
96948,madlena,1.0,0,1
24801,eluciene,1.0,0,1
36766,hyeda,1.0,0,1
79268,uyara,1.0,0,1
60453,monyque,1.0,0,1
61920,nawany,1.0,0,1
46641,jubiracira,1.0,0,1
89630,jennier,1.0,0,1
19410,dires,1.0,0,1
45690,josenade,1.0,0,1
1230,adevanilde,1.0,0,1
28177,everlyn,1.0,0,1
38149,indiamara,1.0,0,1
61598,nataine,1.0,0,1
4182,alidea,1.0,0,1
58044,marry,1.0,0,1
50976,laurani,1.0,0,1
66549,pamely,1.0,0,1
79206,urculina,1.0,0,1
85486,zeza,1.0,0,1
90560,graciline,1.0,0,1
40749,jadirene,1.0,0,1
22953,elcimeire,1.0,0,1
83693,wesliana,1.0,0,1
76772,tamasia,1.0,0,1
3243,aldadina,1.0,0,1
54483,luciele,0.9888028588445504,0,1
76741,talula,1.0,0,1
88973,eleneci,1.0,0,1
35578,hemille,1.0,0,1
34628,hagda,1.0,0,1
19712,djenira,1.0,0,1
39111,isamar,0.7705078125,0,1
23129,eleen,1.0,0,1
25035,elzuita,1.0,0,1
96441,darliani,1.0,0,1
58917,meirelaine,1.0,0,1
3090,alcidete,0.8275862068965517,0,1
9604,berenice,0.9957531027089432,0,1
57198,marileida,1.0,0,1
13923,cleusinete,1.0,0,1
4990,alziana,1.0,0,1
66056,osnira,1.0,0,1
57123,mariester,1.0,0,1
39757,ivaina,1.0,0,1
54504,luciema,1.0,0,1
44170,jocemira,1.0,0,1
52729,liderci,1.0,0,1
11826,christyane,1.0,0,1
59649,mikellen,1.0,0,1
67429,rachel,0.9931440625824032,0,1
80259,valmerinda,1.0,0,1
55414,luzina,1.0,0,1
52516,leydianne,1.0,0,1
96672,alesaandra,1.0,0,1
42577,jeisa,1.0,0,1
45855,josiclaudia,1.0,0,1
6507,aniva,1.0,0,1
56900,margaretti,1.0,0,1
78561,traudi,1.0,0,1
85885,delarmina,1.0,0,1
60932,naedi,1.0,0,1
14633,crislani,1.0,0,1
88915,jacelene,1.0,0,1
16310,daysla,1.0,0,1
21369,edijanete,1.0,0,1
85786,zucleide,1.0,0,1
24476,elizoneide,1.0,0,1
46811,jucilete,1.0,0,1
5052,amabli,1.0,0,1
62526,nelsita,1.0,0,1
11668,cheile,1.0,0,1
49279,kerle,0.8398791540785498,0,1
35741,herenilda,1.0,0,1
23686,elielsa,1.0,0,1
71120,rosami,1.0,0,1
23912,elinelza,1.0,0,1
69847,risoni,1.0,0,1
86785,evenli,1.0,0,1
76206,suzem,1.0,0,1
46844,jucinaria,1.0,0,1
85190,zanilde,1.0,0,1
28241,eville,1.0,0,1
25055,emanoella,1.0,0,1
75695,stherfany,1.0,0,1
57264,marilizia,1.0,0,1
58154,marusca,1.0,0,1
59732,miley,1.0,0,1
38622,iranes,0.6923076923076923,0,1
53276,linea,1.0,0,1
33729,gleisane,1.0,0,1
61481,narielly,1.0,0,1
8871,auzira,1.0,0,1
28473,ezita,1.0,0,1
33453,glaucimar,0.6638655462184874,0,1
24716,elpidia,1.0,0,1
98027,teresinnha,1.0,0,1
23176,elenai,0.75,0,1
77793,thallyssa,1.0,0,1
28173,everlise,1.0,0,1
58947,meiridalva,1.0,0,1
86852,caiala,1.0,0,1
70962,ronize,1.0,0,1
74174,shizuka,1.0,0,1
45246,jorgeana,1.0,0,1
48394,katana,1.0,0,1
18791,dilciele,1.0,0,1
57215,mariles,1.0,0,1
24250,eliude,0.8281683043587805,0,1
1041,adenila,1.0,0,1
25333,end,0.631578947368421,0,1
16776,delamara,1.0,0,1
88088,sanjela,1.0,0,1
32581,gilmaisa,1.0,0,1
37559,ijaciara,1.0,0,1
20405,ducilane,1.0,0,1
77854,thamyle,1.0,0,1
63908,nivoneide,1.0,0,1
24293,elivany,1.0,0,1
34024,gorgiana,1.0,0,1
76475,taiciane,1.0,0,1
22974,elcira,1.0,0,1
27679,eusani,1.0,0,1
84532,wuilza,1.0,0,1
61610,natalhia,1.0,0,1
39408,isolinda,1.0,0,1
69892,rithiely,1.0,0,1
78622,tuila,1.0,0,1
37149,ideildes,1.0,0,1
34795,hanara,1.0,0,1
87311,ilcimara,1.0,0,1
64558,odazilma,1.0,0,1
57556,marisol,0.9911908646003262,0,1
7120,arenilza,1.0,0,1
43173,jessik,1.0,0,1
28378,ezaltina,1.0,0,1
10442,candelaria,1.0,0,1
40161,izabor,1.0,0,1
81395,veralice,1.0,0,1
519,adaliza,1.0,0,1
81986,vitania,1.0,0,1
61603,natala,1.0,0,1
27011,esterlandia,1.0,0,1
28503,fabianny,1.0,0,1
66682,pauleane,1.0,0,1
2212,agma,1.0,0,1
58430,mauricele,1.0,0,1
59610,miho,1.0,0,1
57377,marinella,1.0,0,1
34972,hayanne,1.0,0,1
59028,meliana,1.0,0,1
29309,frabcisca,1.0,0,1
55402,luzilma,1.0,0,1
21175,edevirge,1.0,0,1
6486,anise,0.8703703703703703,0,1
65518,orgelia,1.0,0,1
52781,lidineusa,1.0,0,1
85382,zeneilde,1.0,0,1
38033,imara,1.0,0,1
2421,ailane,1.0,0,1
90380,anelica,1.0,0,1
28828,felisberta,1.0,0,1
7907,artenise,1.0,0,1
49591,ketylin,1.0,0,1
46177,jossiene,1.0,0,1
42973,jerlucia,1.0,0,1
27329,eudinice,1.0,0,1
16764,delacy,1.0,0,1
77728,thaislaine,1.0,0,1
5384,anacarla,1.0,0,1
25922,eremita,1.0,0,1
76024,sulma,1.0,0,1
40491,jacielma,1.0,0,1
73410,scarlett,1.0,0,1
13730,clesa,1.0,0,1
90170,grasele,1.0,0,1
83630,weruska,1.0,0,1
56107,maiquieli,1.0,0,1
25262,emmly,1.0,0,1
3806,aleksandra,1.0,0,1
3692,aleana,1.0,0,1
76273,suzyane,1.0,0,1
34641,haialla,1.0,0,1
51731,leiziene,1.0,0,1
53417,liriel,0.9065934065934066,0,1
100039,auli,0.5571428571428572,0,1
24833,eluziane,1.0,0,1
85833,zulmira,0.9972152603731552,0,1
85645,zinah,1.0,0,1
68366,ravana,1.0,0,1
16600,deisimara,1.0,0,1
12694,claudia,0.996330954063211,0,1
37055,idalena,1.0,0,1
58611,maxine,1.0,0,1
22509,edvilma,1.0,0,1
12163,cira,1.0,0,1
39895,ivanilce,0.9714076246334312,0,1
4402,allida,1.0,0,1
94903,debi,1.0,0,1
71392,roseneli,1.0,0,1
49567,kettilyn,1.0,0,1
43150,jessi,0.702121390689452,0,1
97850,clarrisa,1.0,0,1
17151,demesia,1.0,0,1
35447,helma,1.0,0,1
92870,nabile,1.0,0,1
90492,monizia,1.0,0,1
97021,vilta,1.0,0,1
51653,leina,1.0,0,1
32901,giorgiane,1.0,0,1
38211,inesita,1.0,0,1
5401,anaclan,1.0,0,1
23087,eleandra,1.0,0,1
100008,lucelhia,1.0,0,1
33219,givalda,1.0,0,1
48413,kately,1.0,0,1
63525,nileia,1.0,0,1
24380,elizanilda,1.0,0,1
4866,alveny,1.0,0,1
56733,marcleane,1.0,0,1
64016,noelisa,1.0,0,1
56419,maquely,1.0,0,1
24761,elsir,0.5774647887323944,0,1
74139,shirlane,1.0,0,1
39711,iumi,1.0,0,1
75679,stheffany,1.0,0,1
94757,ildalice,1.0,0,1
60855,nadile,1.0,0,1
31959,geuza,1.0,0,1
12771,claudinalva,1.0,0,1
2814,alays,1.0,0,1
6408,anielen,1.0,0,1
68139,ranilce,1.0,0,1
99683,nalucia,1.0,0,1
79730,valdenize,1.0,0,1
93806,nlda,1.0,0,1
89086,lucikele,1.0,0,1
24130,elisiani,1.0,0,1
70257,rociane,1.0,0,1
89170,inaldir,1.0,0,1
87292,thicia,1.0,0,1
48852,keillyane,1.0,0,1
50551,laizer,1.0,0,1
81310,veneci,0.7608695652173914,0,1
50975,laurana,1.0,0,1
15291,daleth,1.0,0,1
27092,etelina,1.0,0,1
48208,karinni,1.0,0,1
31412,gerdi,0.6190476190476191,0,1
61981,nayne,1.0,0,1
56293,maluane,1.0,0,1
51421,ledina,1.0,0,1
76637,taizia,1.0,0,1
71211,roseclei,1.0,0,1
54830,ludimila,0.9966222159670666,0,1
3114,alciete,1.0,0,1
25951,erenilza,1.0,0,1
57002,maricea,1.0,0,1
52839,liedi,1.0,0,1
28865,feng,0.527027027027027,0,1
3592,aldira,1.0,0,1
5489,anaiele,1.0,0,1
44262,jocileide,0.984650369528141,0,1
90537,marinala,1.0,0,1
18306,dhenefer,1.0,0,1
94843,andrili,1.0,0,1
66517,paiol,1.0,0,1
32274,gilca,1.0,0,1
52739,lidi,1.0,0,1
72074,rozineia,1.0,0,1
54532,lucikelly,1.0,0,1
14535,creusimar,0.853448275862069,0,1
79868,valdezina,1.0,0,1
52986,lily,1.0,0,1
26938,estefanny,1.0,0,1
69573,ricleia,1.0,0,1
43647,jildete,0.9553660982948846,0,1
63112,neyde,0.9889923793395428,0,1
30620,geisyele,1.0,0,1
27633,euripa,1.0,0,1
42955,jerlandia,1.0,0,1
1773,adreisa,1.0,0,1
53700,lizy,1.0,0,1
49423,ketellin,1.0,0,1
98372,terezinhha,1.0,0,1
64077,noili,1.0,0,1
54813,ludiane,1.0,0,1
77016,tarla,1.0,0,1
81346,venina,1.0,0,1
76069,surian,0.7111111111111111,0,1
76084,susane,1.0,0,1
18985,dinaira,1.0,0,1
47411,jurania,1.0,0,1
61254,naldeci,0.6320754716981132,0,1
45123,jorani,1.0,0,1
42525,jehnny,1.0,0,1
6810,anyely,1.0,0,1
53146,lindice,1.0,0,1
20420,ducinea,1.0,0,1
30019,frassinete,1.0,0,1
17262,denide,1.0,0,1
9513,benila,1.0,0,1
5862,andiele,1.0,0,1
70431,rogena,1.0,0,1
66691,paulia,1.0,0,1
38899,irlanda,1.0,0,1
86695,alzilia,1.0,0,1
60724,myryan,1.0,0,1
76676,taliana,1.0,0,1
30726,gelir,1.0,0,1
77083,tassiele,1.0,0,1
92877,rozaina,1.0,0,1
51976,leodegaria,1.0,0,1
92772,launy,1.0,0,1
89458,ilaila,1.0,0,1
49393,kessila,1.0,0,1
39388,isneide,1.0,0,1
67608,raicia,1.0,0,1
74434,siena,1.0,0,1
71402,rosengela,1.0,0,1
60185,missiene,1.0,0,1
93886,camula,1.0,0,1
93313,raerica,1.0,0,1
25939,erenilda,1.0,0,1
86664,loizi,1.0,0,1
24034,elisabeth,0.9974184782608696,0,1
15588,dandreia,1.0,0,1
72464,ruthnea,1.0,0,1
52356,letiene,1.0,0,1
71680,rosineide,0.9968843730382012,0,1
50759,larrissa,1.0,0,1
85556,zilcleia,1.0,0,1
28648,faisa,1.0,0,1
24082,elisanir,1.0,0,1
50454,laieli,1.0,0,1
49336,kerollin,1.0,0,1
68144,ranile,1.0,0,1
86566,leiusa,1.0,0,1
91192,nizalda,1.0,0,1
28002,evanisia,1.0,0,1
21895,edivanha,1.0,0,1
6474,anir,0.6684073107049608,0,1
70328,rodilaine,1.0,0,1
78486,tomiko,1.0,0,1
73114,sandrine,0.970498474059003,0,1
60576,mrizete,1.0,0,1
82941,warlene,1.0,0,1
68828,reinilce,1.0,0,1
5492,anailce,1.0,0,1
61822,natividade,0.9424854501882916,0,1
64025,noelly,1.0,0,1
69011,renana,1.0,0,1
36603,hozanira,1.0,0,1
17405,denubia,1.0,0,1
86385,auralina,1.0,0,1
5027,alzita,1.0,0,1
69740,rinete,1.0,0,1
49809,kilce,1.0,0,1
35152,helaine,1.0,0,1
88847,kettylin,1.0,0,1
69788,riselda,1.0,0,1
59146,menaides,1.0,0,1
64563,odecilda,1.0,0,1
58,abeli,1.0,0,1
85963,quetilen,1.0,0,1
25092,emelise,1.0,0,1
57044,maricleia,1.0,0,1
2969,albetiza,1.0,0,1
71636,rosimeide,1.0,0,1
5280,amilena,1.0,0,1
40734,jadilsa,1.0,0,1
4184,alidia,1.0,0,1
51929,leoane,1.0,0,1
19881,domicila,1.0,0,1
89515,luigina,1.0,0,1
33699,gleidmar,0.5072463768115942,0,1
2324,aguinailda,1.0,0,1
23196,elenia,1.0,0,1
51640,leillane,1.0,0,1
55186,lusicleide,1.0,0,1
13840,cleudinalva,1.0,0,1
48629,katyene,1.0,0,1
88237,valdeliza,1.0,0,1
70342,rodineia,1.0,0,1
97313,sandresa,1.0,0,1
79479,valcleia,1.0,0,1
14313,consuelo,0.9879253567508232,0,1
67060,poliene,1.0,0,1
77435,tenise,1.0,0,1
6683,antonelly,1.0,0,1
36297,hiliana,1.0,0,1
80775,vanderluzia,1.0,0,1
95411,selania,1.0,0,1
33990,gomercinda,1.0,0,1
18796,dilcilene,1.0,0,1
8358,auanda,1.0,0,1
54153,lourdinete,1.0,0,1
93977,gemili,1.0,0,1
30045,frediana,1.0,0,1
14447,creidiane,1.0,0,1
40377,izoe,1.0,0,1
39112,isamara,0.9961370507222036,0,1
87416,tinha,1.0,0,1
16527,deilda,1.0,0,1
76831,tammy,1.0,0,1
76246,suziellen,1.0,0,1
41677,janileia,1.0,0,1
67337,querli,1.0,0,1
56073,mailucia,1.0,0,1
66224,otilene,1.0,0,1
72521,ruziane,1.0,0,1
92074,norraine,1.0,0,1
68765,reidiane,1.0,0,1
11286,celisse,1.0,0,1
35368,helise,1.0,0,1
97056,alzida,1.0,0,1
36185,hilare,1.0,0,1
57331,marinadja,1.0,0,1
35002,hayra,1.0,0,1
13855,cleudis,0.6047619047619047,0,1
93124,grabrila,1.0,0,1
5436,anadilsa,1.0,0,1
38641,iranildes,0.9813907933398628,0,1
29471,francieide,1.0,0,1
80006,valdinira,1.0,0,1
68935,relvia,1.0,0,1
15493,dalzina,1.0,0,1
1286,adicelia,1.0,0,1
74897,sinaida,1.0,0,1
63522,nile,1.0,0,1
89984,martile,1.0,0,1
100069,lianai,1.0,0,1
81620,viama,1.0,0,1
74893,simy,1.0,0,1
81607,veruschka,1.0,0,1
69465,ricaldina,1.0,0,1
91993,belvina,1.0,0,1
69368,rhayane,1.0,0,1
39414,isone,0.7647058823529411,0,1
20669,dyuliana,1.0,0,1
53374,lionita,1.0,0,1
4441,almedina,1.0,0,1
69161,renny,0.5087719298245614,0,1
58227,marynna,1.0,0,1
26657,ersi,0.7009803921568627,0,1
32391,gildeci,0.7485928705440901,0,1
69807,rislaine,1.0,0,1
47999,kaliandra,1.0,0,1
26374,erlen,0.716710182767624,0,1
97449,greusa,1.0,0,1
57378,marinelma,1.0,0,1
20116,doricleia,1.0,0,1
24084,elisanjela,1.0,0,1
82909,wanny,1.0,0,1
338,acleide,1.0,0,1
42053,jarleide,1.0,0,1
4364,allayne,1.0,0,1
76121,susileide,1.0,0,1
73256,sarai,1.0,0,1
81465,verenna,1.0,0,1
54480,lucielaine,1.0,0,1
56978,marianita,1.0,0,1
87888,violinda,1.0,0,1
62165,neibe,0.7439024390243902,0,1
2376,aid,1.0,0,1
54440,lucicler,1.0,0,1
6445,anileda,1.0,0,1
62246,neilene,1.0,0,1
75589,steice,1.0,0,1
